"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
3.260403750E0,-1.887542491E1,-3.933376127E1,-2.104409171E1,4.843841696E1
3.270444750E0,-8.845864890E0,-3.759832872E1,-3.000032104E1,4.890708446E1
3.280485750E0,7.200133885E0,-3.497927896E1,-3.358888593E1,4.902657588E1
3.290526750E0,2.032663835E1,-2.444006101E1,-2.907462962E1,4.307926295E1
3.300567750E0,2.228470949E1,-1.687097249E1,-1.452134022E1,3.149773502E1
3.310609750E0,9.646199609E0,-1.553726353E1,-1.166306099E0,1.832528294E1
3.320650750E0,-9.111629028E0,-1.784991801E1,3.593464851E0,2.036060771E1
3.330691750E0,-1.811106285E1,-2.071497299E1,-2.684446181E0,2.764646370E1
3.340732750E0,-1.633791225E1,-2.091487994E1,-6.797258388E0,2.739639212E1
3.350773750E0,-8.809150223E0,-1.882058973E1,-7.267960417E0,2.201451734E1
3.360815750E0,-2.294986243E0,-1.289630894E1,-7.084891697E0,1.489219381E1
3.370856750E0,1.633879284E0,-8.782040192E0,-4.234552991E0,9.885607239E0
3.380897750E0,1.353905243E0,-8.265401267E0,-5.675833762E-1,8.394764345E0
3.390938750E0,-3.942847096E0,-8.675782835E0,3.451135144E0,1.013536308E1
3.400979750E0,-1.110287551E1,-1.012391596E1,8.315437646E0,1.717306095E1
3.411021750E0,-1.670145820E1,-1.105351449E1,1.029071480E1,2.251705353E1
3.421062750E0,-2.218928995E1,-1.120648467E1,9.779100974E0,2.671293138E1
3.431103750E0,-2.959041251E1,-1.010962419E1,9.762692517E0,3.275831466E1
3.441144750E0,-3.488289814E1,-1.244690481E1,1.190572278E1,3.890357640E1
3.451185750E0,-3.288932037E1,-1.614648493E1,1.418039492E1,3.928740218E1
3.461226750E0,-2.972582233E1,-1.842555885E1,1.165302600E1,3.686351513E1
3.471268750E0,-2.934695550E1,-2.214803901E1,5.777891064E0,3.721778412E1
3.481309750E0,-2.755014823E1,-2.691021492E1,1.635294310E0,3.854665384E1
3.491350750E0,-2.108671324E1,-3.062896455E1,-5.339289956E-1,3.718962254E1
