"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
6.602549375E0,1.923036962E1,-2.023915231E1,8.889774556E0,2.929946234E1
6.612590375E0,1.446968241E1,-2.577137378E1,3.212387482E0,2.972969641E1
6.622632375E0,1.686620584E0,-3.121789611E1,1.394588854E0,3.129451397E1
6.632673375E0,-1.906700777E1,-3.401713600E1,-1.397061056E0,3.902138012E1
6.642714375E0,-3.332401641E1,-2.621306777E1,-5.864311742E0,4.280192921E1
6.652755375E0,-3.873181147E1,-2.002364031E1,-1.284885645E1,4.545539025E1
6.662797375E0,-4.140840484E1,-2.433969472E1,-1.854228214E1,5.148682314E1
6.672838375E0,-3.678289006E1,-2.715739310E1,-1.610624322E1,4.847593291E1
6.682879375E0,-2.862380462E1,-3.225212589E1,-9.784135426E0,4.421822160E1
6.692920375E0,-2.022003191E1,-4.095462816E1,-5.163475583E0,4.596512524E1
6.702961375E0,-1.333815145E1,-4.729740236E1,-5.914419164E-1,4.914570538E1
6.713003375E0,-6.186030225E0,-5.072523664E1,4.358614535E0,5.128658814E1
6.723044375E0,6.070635424E0,-4.507918392E1,1.031331312E1,4.664064606E1
6.733085375E0,1.951795907E1,-2.999331608E1,2.511728786E1,4.371987975E1
6.743126375E0,2.835056891E1,-1.155452615E1,4.869075643E1,5.751566389E1
6.753168375E0,2.952203517E1,-5.629410378E0,5.222540297E1,6.025556851E1
6.763209375E0,1.773663289E1,-1.547554266E1,3.777223660E1,4.450643128E1
6.773250375E0,9.756729819E-2,-1.865246707E1,3.051882874E1,3.576762439E1
6.783291375E0,-1.166557296E1,-2.175510144E1,2.913098509E1,3.818356090E1
6.793332375E0,-1.780969151E1,-2.666764669E1,2.432305588E1,4.024872096E1
6.803374375E0,-2.609091476E1,-2.473270479E1,1.448342102E1,3.875837979E1
6.813415375E0,-3.346675163E1,-2.121737979E1,9.539932604E-1,3.963723972E1
6.823456375E0,-3.330537783E1,-1.525870335E1,-9.812078100E0,3.792562586E1
6.833497375E0,-2.974951525E1,-1.491079285E1,-1.734945950E1,3.752824464E1
6.843539375E0,-2.068994223E1,-1.850663985E1,-1.818486641E1,3.318521952E1
6.853580375E0,-8.647815603E0,-2.001226163E1,-1.449134166E1,2.617774462E1
6.863621375E0,4.946039852E-1,-1.968755171E1,-1.159623901E1,2.285425748E1
6.873662375E0,9.616553056E0,-1.677198615E1,-8.899134779E0,2.128314384E1
6.883703375E0,2.202744603E1,-1.263430807E1,-4.641812146E0,2.581434755E1
6.893745375E0,3.127171155E1,-1.204933858E1,2.305436679E0,3.359198627E1
6.903786375E0,2.589952136E1,-9.386948685E0,1.801613447E1,3.291627429E1
6.913827375E0,1.339577576E1,-3.868213820E-1,4.410389641E1,4.609501185E1
6.923868375E0,1.311536903E1,-4.588331757E0,5.617140814E1,5.786443455E1
6.933909375E0,1.129278957E1,-2.180281121E0,5.272652338E1,5.396635053E1
6.943951375E0,6.838223981E0,6.141971455E0,4.429069858E1,4.523440175E1
6.953992375E0,6.667344950E0,8.103415852E0,3.059258552E1,3.234231169E1
6.964033375E0,3.425117081E0,1.047532426E1,1.687016558E1,2.015108761E1
6.974074375E0,-4.019109406E0,1.132701800E1,4.844565226E0,1.295856433E1
6.984116375E0,-1.056172038E1,8.024086093E0,-8.435238909E0,1.571906965E1
6.994157375E0,-1.327122422E1,6.664571616E0,-2.077903976E1,2.554036806E1
7.004198375E0,-1.114255004E1,9.042523125E0,-2.672311571E1,3.033230224E1
7.014239375E0,-3.816615066E0,7.634787830E0,-2.453696106E1,2.597920311E1
7.024280375E0,1.696545648E0,6.182511955E0,-1.700878318E1,1.817692016E1
7.034322375E0,3.596228830E0,1.520865469E0,-9.298030661E0,1.008460548E1
7.044363375E0,8.664429297E0,-6.590333612E0,-5.725839150E-1,1.090104052E1
7.054404375E0,1.903714604E1,-1.324387796E1,1.251251291E1,2.635101918E1
7.064445375E0,2.160752473E1,-9.199178803E0,3.841965436E1,4.502865595E1
7.074486375E0,1.337539237E1,6.619592494E0,7.496205779E1,7.643317495E1
7.084528375E0,2.384204989E1,-4.192504494E0,7.192427021E1,7.588887324E1
7.094569375E0,2.941424058E1,-1.531906415E1,4.840239046E1,5.867420795E1
7.104610375E0,2.072180722E1,-1.976113775E1,3.209268635E1,4.300972421E1
7.114651375E0,1.216251144E1,-2.310267883E1,2.220384717E1,3.427347783E1
7.124693375E0,6.145648769E0,-2.614404022E1,1.609282386E1,3.130908523E1
7.134734375E0,1.302927024E0,-2.717246254E1,1.019511283E1,2.905134532E1
7.144775375E0,-3.213537921E0,-2.524179847E1,4.276403267E0,2.580238053E1
7.154816375E0,-6.022456121E0,-2.052223473E1,2.086871266E-3,2.138766234E1
7.164857375E0,-7.023873078E0,-1.408051863E1,-3.707355748E0,1.616602253E1
7.174899375E0,-7.142731769E0,-9.614455660E0,-8.997337012E0,1.498026862E1
7.184940375E0,-6.930195420E0,-8.099822738E0,-1.356114672E1,1.724933150E1
7.194981375E0,-5.625333699E0,-6.789295650E0,-1.662290788E1,1.881648163E1
7.205022375E0,-2.362152624E0,-6.251986232E0,-1.674068366E1,1.802547049E1
7.215064375E0,1.218553895E0,-7.225058227E0,-1.387266649E1,1.568876080E1
7.225105375E0,2.943987127E0,-8.595648499E0,-1.040618796E1,1.381452066E1
7.235146375E0,1.005197474E0,-9.662985796E0,-7.831813855E0,1.247882305E1
7.245187375E0,-2.383804864E0,-9.486550741E0,-6.438382019E0,1.171024908E1
7.255228375E0,-5.312948542E0,-9.524135474E0,-5.764995614E0,1.233579155E1
7.265270375E0,-5.812735206E0,-9.118977224E0,-5.010470906E0,1.191840824E1
7.275311375E0,-5.030126907E0,-9.043373895E0,-4.290855246E0,1.120250985E1
7.285352375E0,-3.460199790E0,-8.424043245E0,-1.473134648E0,9.225378738E0
7.295393375E0,-3.521970653E0,-6.580430183E0,4.688582854E0,8.814144760E0
7.305434375E0,-5.415494086E0,-3.672232693E0,1.366156563E1,1.514764815E1
7.315476375E0,-3.389311071E0,-1.984410506E0,2.115681200E1,2.151827150E1
7.325517375E0,1.943152991E0,-6.754966062E0,2.069206594E1,2.185330645E1
7.335558375E0,5.411911497E0,-1.195804951E1,1.377238440E1,1.902530699E1
7.345599375E0,4.546014873E0,-1.407265997E1,6.777785406E0,1.626789430E1
7.355641375E0,-3.680946507E-1,-1.517045951E1,-5.714554024E-1,1.518568064E1
7.365682375E0,-6.766546472E0,-1.495381315E1,-8.809278277E0,1.862809874E1
7.375723375E0,-1.009342858E1,-1.073713451E1,-1.646696380E1,2.209805998E1
7.385764375E0,-8.524415379E0,-6.666499443E0,-2.108836917E1,2.370289405E1
7.395805375E0,-4.702970805E0,-4.946210591E0,-2.336149764E1,2.433808755E1
7.405847375E0,-6.086400394E-1,-4.358349364E0,-2.262213125E1,2.304618134E1
7.415888375E0,3.983465657E0,-4.493815024E0,-1.862636978E1,1.957048858E1
7.425929375E0,7.603808112E0,-6.006066375E0,-1.620109091E1,1.887766081E1
7.435970375E0,7.981111981E0,-9.127650399E0,-1.613164704E1,2.018024248E1
7.446011375E0,5.341691115E0,-1.194231115E1,-1.727534371E1,2.167002445E1
7.456053375E0,8.864232749E-1,-1.318198636E1,-1.718183036E1,2.167408141E1
7.466095875E0,-3.713961933E0,-1.473810118E1,-1.469169300E1,2.113885008E1
7.476136875E0,-8.241475046E0,-1.560206705E1,-1.210909011E1,2.140038482E1
7.486177875E0,-1.153450996E1,-1.454794739E1,-1.006849956E1,2.112018884E1
7.496219875E0,-1.056301379E1,-1.342835060E1,-5.698306950E0,1.801023493E1
7.506260875E0,-6.462871327E0,-1.205726507E1,2.218172833E0,1.385881082E1
7.516301875E0,1.380627018E0,-8.019505384E0,1.306644888E1,1.539320252E1
7.526342875E0,1.140550167E1,-3.555859653E0,2.219045471E1,2.520210084E1
7.536383875E0,1.720803173E1,-1.674051409E0,2.549662013E1,3.080578586E1
7.546425875E0,1.790039001E1,-1.943279437E0,2.247558366E1,2.879847493E1
7.556466875E0,1.454431510E1,-4.830435137E0,1.556119034E1,2.184080699E1
7.566507875E0,7.794234384E0,-1.091930335E1,9.959823207E0,1.670866103E1
7.576548875E0,-3.466816499E0,-1.903668527E1,3.382109640E0,1.964313795E1
7.586589875E0,-1.725709455E1,-2.103988172E1,-8.684543134E0,2.856405476E1
7.596631875E0,-2.721192891E1,-1.248985261E1,-2.224129976E1,3.729826951E1
7.606672875E0,-2.651093897E1,-6.573721088E0,-2.984480382E1,4.045684131E1
7.616713875E0,-1.931021685E1,-9.784114961E0,-2.600028525E1,3.383235454E1
7.626754875E0,-1.136059154E1,-9.567120695E0,-1.767889631E1,2.308974260E1
7.636796875E0,-3.488492128E0,-7.899274351E0,-1.289894837E1,1.552259584E1
7.646837875E0,4.608720998E0,-7.945312403E0,-9.535866158E0,1.324012998E1
7.656878875E0,1.219127390E1,-9.952339940E0,-6.474018459E0,1.701731896E1
7.666919875E0,1.397250185E1,-1.201941487E1,-2.377905900E0,1.858363738E1
7.676960875E0,8.487504246E0,-9.786715218E0,1.348588954E0,1.302444683E1
7.687002875E0,2.120566577E0,-6.296419224E0,5.444412661E0,8.589722165E0
7.697043875E0,-4.071332936E0,-5.421551217E0,9.586990703E0,1.174220423E1
7.707084875E0,-7.929058898E0,-7.912907719E0,1.376565542E1,1.774760132E1
7.717125875E0,-7.279709228E0,-7.838425886E0,1.690520092E1,2.000552186E1
7.727166875E0,-3.671003024E0,-6.116723177E0,1.705230050E1,1.848435873E1
7.737208875E0,1.150401380E0,-3.478878720E0,1.537788714E1,1.580839756E1
7.747249875E0,4.751305937E0,-1.726530170E0,1.247965156E1,1.346467666E1
7.757290875E0,5.280604668E0,-1.968372763E0,7.072339479E0,9.043078165E0
7.767331875E0,3.421014674E0,-2.208391026E0,8.701425800E-1,4.163830020E0
7.777373875E0,-2.310614973E-1,-2.405809398E0,-5.506131191E0,6.013217855E0
7.787414875E0,-2.922650052E0,-1.636401772E0,-1.133257753E1,1.181723350E1
7.797455875E0,-3.018609878E0,2.410263222E-1,-1.509234188E1,1.539314401E1
7.807496875E0,-1.400555352E0,1.765829891E0,-1.560332537E1,1.576526160E1
7.817537875E0,5.391046585E-1,1.179951746E0,-1.393495220E1,1.399520677E1
7.827579875E0,2.061307093E0,-1.481427169E0,-1.132087726E1,1.160197721E1
7.837620875E0,2.268602583E0,-3.415080920E0,-8.505815386E0,9.442363621E0
7.847661875E0,2.103508349E0,-4.801444641E0,-5.328087568E0,7.474432095E0
7.857702875E0,2.092150717E0,-6.664841757E0,-4.555536479E-1,7.000338521E0
7.867743875E0,2.596273970E0,-6.932724926E0,7.653752105E0,1.064815640E1
7.877785875E0,3.739485029E0,-5.197678871E0,1.720985957E1,1.836243122E1
7.887826875E0,3.308948109E0,-4.967167012E0,2.367767296E1,2.441831449E1
7.897867875E0,-3.888098739E-1,-4.845755426E0,2.447078929E1,2.494898891E1
7.907908875E0,-5.238076115E0,-4.454752116E0,1.904581863E1,2.024908553E1
7.917950875E0,-9.396622319E0,-6.153049589E0,1.066451326E1,1.548833023E1
7.927991875E0,-1.361636197E1,-6.923085206E0,2.940963532E0,1.555582491E1
7.938032875E0,-1.704654450E1,-4.602439334E0,-3.467106521E0,1.799410889E1
7.948073875E0,-1.758455967E1,-3.069534448E0,-8.947552063E0,1.996741016E1
7.958114875E0,-1.463185376E1,-3.775464116E0,-1.127859136E1,1.885608382E1
7.968156875E0,-8.944157755E0,-4.290405595E0,-9.682958130E0,1.386236691E1
7.978197875E0,-2.802731845E0,-3.457719401E0,-6.499249780E0,7.877269638E0
7.988238875E0,4.012360843E0,-1.755221872E0,-3.523801709E0,5.621122827E0
7.998279875E0,1.144603223E1,-2.921108142E-1,1.404344494E0,1.153556093E1
8.008320875E0,1.643316573E1,3.788121584E-1,8.685433080E0,1.859110492E1
8.018362875E0,1.687470302E1,1.571399153E0,1.863584812E1,2.518967511E1
8.028403875E0,1.220920380E1,2.271005934E0,2.705807229E1,2.977182227E1
8.038444875E0,5.163297243E0,-6.697587919E-1,2.772259198E1,2.820727426E1
8.048485875E0,-7.735717204E-1,-4.302640309E0,2.253035804E1,2.295055904E1
8.058526875E0,-4.936667351E0,-4.962440123E0,1.678811043E1,1.818892928E1
8.068568875E0,-9.362671630E0,-4.859898672E0,1.187413261E1,1.588311243E1
8.078609875E0,-1.478648923E1,-6.779347782E0,4.804816731E0,1.696131138E1
8.088650875E0,-1.692342202E1,-7.202335947E0,-3.302885131E0,1.868648993E1
8.098691875E0,-1.391815782E1,-3.860908894E0,-9.847811605E0,1.748145097E1
8.108733875E0,-7.885719920E0,-1.540518546E0,-1.268907309E1,1.501899970E1
8.118774875E0,-2.083157407E0,-3.223754761E0,-1.155679954E1,1.217751022E1
8.128815875E0,5.559494635E-1,-5.403990859E0,-8.368917450E0,9.977523555E0
8.138856875E0,1.678690006E0,-3.598264246E0,-4.674788103E0,6.133445160E0
8.148897875E0,3.202950368E0,-2.640266374E-1,-1.582841862E0,3.582455790E0
8.158939875E0,6.912632139E0,2.061722392E0,1.506217609E0,7.369116215E0
8.168980875E0,1.057585778E1,2.810860060E0,5.322063181E0,1.216856847E1
8.179021875E0,1.067787883E1,2.517027533E0,8.242441006E0,1.372189337E1
8.189062875E0,7.806423490E0,1.108471289E0,9.080287952E0,1.202582993E1
8.199103875E0,4.336258583E0,-5.870809168E-1,8.362106028E0,9.437829185E0
8.209145875E0,9.821617833E-1,-1.915319806E0,6.860577301E0,7.190313807E0
8.219186875E0,-2.447627808E0,-2.613151665E0,4.528793653E0,5.773163384E0
8.229227875E0,-5.091616226E0,-3.462910559E0,7.532909453E-1,6.203527431E0
8.239268875E0,-6.101243843E0,-3.870405357E0,-3.166868370E0,7.888869966E0
8.249310875E0,-4.895458513E0,-3.143930327E0,-6.758208343E0,8.917577696E0
8.259351875E0,-1.415261246E0,-1.615110891E0,-8.900249258E0,9.155653141E0
8.269392875E0,2.732989473E0,-9.114698231E-1,-9.294291952E0,9.730563785E0
8.279433875E0,7.277583765E0,-9.068037450E-1,-7.695829253E0,1.063067761E1
8.289474875E0,9.219314275E0,-5.061858577E-1,-5.715597752E0,1.085909929E1
8.299516875E0,7.119034173E0,3.519690531E-1,-3.778321066E0,8.067232478E0
8.309557875E0,5.189331386E0,8.892275995E-1,-9.868263996E-1,5.356651221E0
8.319598875E0,3.916972290E0,8.046996653E-1,1.519070958E0,4.277591618E0
8.329639875E0,3.026059815E0,6.968998128E-1,3.188963828E0,4.451089490E0
8.339680875E0,4.063036614E0,3.563649899E-1,5.969049407E0,7.229440736E0
8.349722875E0,4.489538663E0,-6.767029452E-1,7.329060897E0,8.621427835E0
8.359763875E0,2.308635398E0,-2.005443526E0,4.533176141E0,5.468206933E0
8.369804875E0,3.456870970E-1,-2.535326394E0,1.160481688E0,2.809643615E0
8.379845875E0,-7.006323829E-1,-2.489331611E0,-6.911093152E-1,2.676805875E0
8.389886875E0,-9.192749789E-1,-2.400051645E0,-2.082955386E0,3.308174349E0
8.399928875E0,-6.687542403E-1,-2.055251863E0,-3.197534677E0,3.859471526E0
8.409969875E0,1.067292273E-1,-1.335085394E0,-3.528963046E0,3.774576045E0
8.420010875E0,1.156921318E0,-8.262829077E-1,-2.999070822E0,3.318981195E0
8.430051875E0,1.824548800E0,-6.730414188E-1,-1.740855848E0,2.610084703E0
8.440093875E0,1.948932233E0,-5.268516719E-1,-4.084987646E-1,2.059801149E0
8.450134875E0,1.823435198E0,-3.628600770E-1,4.743658948E-1,1.918751250E0
8.460174250E0,1.755992828E0,-1.794826233E-1,7.363375282E-1,1.912568372E0
8.470215250E0,1.776246998E0,-1.215957731E-1,5.481355369E-1,1.862871841E0
8.480256250E0,1.705799744E0,-2.604811782E-1,4.943937778E-2,1.726281397E0
8.490298250E0,1.511305271E0,-3.176049668E-1,-5.557205451E-1,1.641262277E0
8.500339250E0,1.237093369E0,-2.925303519E-1,-1.025083562E0,1.633024899E0
8.510380250E0,7.738971180E-1,-3.023694617E-1,-1.334395423E0,1.571927220E0
8.520421250E0,6.354926464E-1,-1.271213919E-1,-1.432849086E0,1.572598886E0
8.530462250E0,8.302984831E-1,1.618088293E-1,-1.268375680E0,1.524583397E0
8.540504250E0,1.235383936E0,3.826482242E-1,-9.807441258E-1,1.623099557E0
8.550545250E0,1.463670929E0,3.866044503E-1,-7.625909418E-1,1.695093075E0
8.560586250E0,1.566162387E0,3.708052737E-1,-6.958344501E-1,1.753438552E0
8.570627250E0,1.703450625E0,4.364572263E-1,-7.897448266E-1,1.927676278E0
8.580668250E0,1.927879626E0,4.931997764E-1,-9.768779469E-1,2.216812214E0
8.590710250E0,1.767675272E0,3.639956063E-1,-9.826479793E-1,2.054936914E0
8.600751250E0,1.484030057E0,2.199254751E-1,-8.200901216E-1,1.709754436E0
8.610792250E0,1.169403662E0,6.886148930E-2,-6.270770413E-1,1.328710821E0
8.620833250E0,8.563551378E-1,-1.331323296E-1,-4.216076374E-1,9.637537752E-1
8.630875250E0,6.655683848E-1,-2.964819002E-1,-1.289053774E-1,7.399320160E-1
8.640916250E0,6.991954297E-1,-4.113446045E-1,2.280355632E-2,8.115409014E-1
8.650957250E0,8.374803257E-1,-5.313423336E-1,-2.735561371E-2,9.921926733E-1
8.660998250E0,9.250704467E-1,-5.655122924E-1,-1.588934076E-1,1.095813214E0
8.671039250E0,9.848164192E-1,-5.422965074E-1,-3.242514968E-1,1.170080303E0
8.681081250E0,1.080539140E0,-4.765790659E-1,-3.270850575E-1,1.225429343E0
8.691122250E0,1.119364652E0,-2.584627193E-1,-5.422029519E-1,1.270340207E0
8.701163250E0,9.272438568E-1,-2.053477818E-1,-2.441592604E-1,9.805929971E-1
8.711204250E0,8.026122093E-1,-3.034564590E-1,6.003394783E-2,8.601605989E-1
8.721245250E0,7.751224020E-1,-4.176122350E-1,2.691198546E-1,9.206737821E-1
8.731287250E0,7.541735825E-1,-4.237295920E-1,2.124503946E-1,8.907635656E-1
8.741328250E0,8.628104639E-1,-3.188439918E-1,7.425203741E-2,9.228308365E-1
8.751369250E0,1.056843006E0,-2.520816529E-1,-1.570035875E-2,1.086604252E0
8.761410250E0,1.162686673E0,-2.408549988E-1,-1.387368858E-2,1.187452698E0
8.771451250E0,1.213898926E0,-2.157341909E-1,-2.679451489E-1,1.261699825E0
8.781493250E0,1.301201364E0,-1.619573486E-1,-6.227319753E-1,1.451602661E0
8.791534250E0,1.355641573E0,-5.121166885E-2,-8.695721841E-1,1.611379066E0
8.801575250E0,1.281201256E0,1.724823368E-1,-8.754702705E-1,1.561305546E0
8.811616250E0,1.042781622E0,2.763721561E-1,-6.474551725E-1,1.258162661E0
8.821658250E0,1.041816247E0,1.062994570E-1,-3.888831103E-1,1.117099253E0
8.831699250E0,9.038871539E-1,-1.704352266E-1,-3.013578933E-1,9.679239295E-1
8.841740250E0,7.164242506E-1,-2.788244784E-1,-2.965269238E-1,8.239751289E-1
8.851781250E0,7.099396884E-1,-2.328103995E-1,-2.708874679E-1,7.947295537E-1
8.861822250E0,8.738429904E-1,-2.048297185E-1,-2.529505491E-1,9.324916974E-1
8.871864250E0,1.071875028E0,-1.894363385E-1,-2.395323586E-1,1.114530374E0
8.881905250E0,1.196145610E0,-2.660348636E-1,-3.070121509E-1,1.263247929E0
8.891946250E0,1.161668965E0,-3.984485704E-1,-2.248535085E-1,1.248517180E0
8.901987250E0,1.011899553E0,-3.806543237E-1,-2.308223462E-1,1.105494177E0
8.912028250E0,8.064035439E-1,-2.391961437E-1,-3.734037763E-1,9.202890041E-1
8.922070250E0,7.515715715E-1,-1.956753176E-1,-5.125476283E-1,9.305126159E-1
8.932111250E0,7.516817915E-1,-1.226956344E-1,-4.830121726E-1,9.018760964E-1
8.942152250E0,7.034624353E-1,-1.316886520E-1,-3.081354010E-1,7.791974874E-1
8.952193250E0,8.244620848E-1,-1.956314635E-1,-2.052828777E-1,8.718660784E-1
8.962234250E0,9.658740717E-1,-3.087610531E-1,-1.075297111E-1,1.019710130E0
8.972276250E0,1.093759402E0,-4.345101035E-1,-8.946239948E-2,1.180301733E0
8.982317250E0,1.260386630E0,-6.603307414E-1,-9.593819082E-2,1.426118957E0
8.992358250E0,1.279157361E0,-7.685317129E-1,-8.674695253E-2,1.494794161E0
9.002399250E0,1.321162004E0,-7.585201102E-1,-1.099393487E-1,1.527386153E0
9.012440250E0,1.384334153E0,-7.159734303E-1,-1.461570024E-1,1.565362855E0
9.022482250E0,1.343014511E0,-6.308859175E-1,-1.658252817E-1,1.493051587E0
9.032523250E0,1.213423840E0,-5.080189598E-1,-1.485771650E-1,1.323841325E0
9.042564250E0,9.766741714E-1,-3.468930852E-1,-1.341181701E-1,1.045090873E0
9.052605250E0,8.230973446E-1,-1.832768816E-1,-1.576502895E-1,8.578655302E-1
9.062646250E0,8.521951362E-1,-5.213728309E-2,-1.667883182E-1,8.699271174E-1
9.072688250E0,9.290170249E-1,-9.569026887E-2,-1.282241768E-1,9.426933222E-1
9.082729250E0,9.547728404E-1,-1.882850218E-1,-1.202339566E-1,9.805603656E-1
9.092770250E0,9.304952011E-1,-2.640468103E-1,-2.329998493E-1,9.949024912E-1
9.102811250E0,9.592924458E-1,-2.259504461E-1,-3.451535386E-1,1.044234919E0
9.112853250E0,8.455883673E-1,-2.474483192E-1,-2.944377136E-1,9.289477514E-1
9.122894250E0,8.733629340E-1,-2.431763434E-1,-1.939340168E-1,9.270965167E-1
9.132935250E0,8.913018993E-1,-2.577218771E-1,-6.117649376E-2,9.298291267E-1
9.142976250E0,8.985863605E-1,-3.693434697E-1,1.168916881E-2,9.716010923E-1
9.153017250E0,1.022449976E0,-4.041186154E-1,-9.675972462E-3,1.099458700E0
9.163059250E0,1.021365318E0,-3.905407959E-1,-1.179365855E-1,1.099826470E0
9.173100250E0,1.006290319E0,-4.351053500E-1,-1.378709131E-1,1.104963918E0
9.183141250E0,1.005162975E0,-4.493018049E-1,6.439538598E-2,1.102892327E0
9.193182250E0,6.897206014E-1,-4.892213309E-1,2.327946121E-1,8.770663316E-1
9.203223250E0,4.137937108E-1,-5.318820316E-1,-3.036500019E-1,7.391394011E-1
9.213265250E0,1.296743447E0,-3.055246192E-1,-2.847453105E0,3.143704510E0
9.223306250E0,1.242176938E0,-1.076946026E-1,-1.263576286E0,1.775169486E0
9.233347250E0,1.225387243E0,-1.318716699E-1,1.676741713E-1,1.243816169E0
9.243388250E0,1.604036557E0,-2.409052849E-2,1.794668359E-1,1.614224883E0
9.253429250E0,1.396541677E0,-1.314781523E-1,1.417949796E-1,1.409865588E0
9.263471250E0,1.446720143E0,-1.712035507E-1,-2.099068558E-1,1.471859612E0
9.273512250E0,1.655761611E0,-2.602981603E-1,-7.489528960E-1,1.835819187E0
