"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
6.542043708E0,3.708686282E0,-1.037193146E0,3.802808620E0,5.412160102E0
6.552084708E0,3.020612842E0,-1.399133456E0,2.802354115E0,4.351421027E0
6.562125708E0,2.499991086E0,-1.618708098E0,9.666476583E-1,3.131226442E0
6.572166708E0,2.311221914E0,-1.610004517E0,5.977310354E-1,2.879434610E0
6.582208708E0,1.914568585E0,-1.720275988E0,6.292194611E-1,2.649686674E0
6.592249708E0,1.719037840E0,-1.766753166E0,9.026457900E-1,2.625124239E0
6.602290708E0,1.507672981E0,-1.922600759E0,1.005064450E0,2.641898190E0
6.612331708E0,1.450673446E0,-2.127795344E0,8.104182422E-1,2.699767434E0
6.622373708E0,1.322675264E0,-2.118008859E0,4.709534597E-1,2.541107739E0
6.632414708E0,1.383701046E0,-2.180175287E0,3.440326273E-2,2.582436146E0
6.642455708E0,1.633125870E0,-2.227321971E0,-1.887054366E-1,2.768333978E0
6.652496708E0,1.867969346E0,-2.154101382E0,-6.074321508E-2,2.851868157E0
6.662538708E0,1.999148998E0,-2.103509519E0,2.988482684E-1,2.917303429E0
6.672579708E0,2.042217396E0,-2.119347287E0,6.430715150E-1,3.012611125E0
6.682620708E0,2.214120420E0,-2.046137808E0,9.125433719E-1,3.149880088E0
6.692661708E0,2.528728981E0,-1.880176871E0,1.169297535E0,3.361070075E0
6.702703708E0,3.018973867E0,-1.852597309E0,1.593207221E0,3.883893568E0
6.712744708E0,3.108207933E0,-1.766773632E0,1.623562456E0,3.926627136E0
6.722785708E0,2.586638928E0,-1.109133779E0,1.056912881E0,3.006317269E0
6.732826708E0,2.284307473E0,-9.696847022E-1,5.535874808E-1,2.542598700E0
6.742868708E0,1.922089274E0,-1.383739491E0,8.891217649E-1,2.529762769E0
6.752909708E0,1.706204664E0,-1.606533026E0,1.410297545E0,2.735145678E0
6.762950708E0,1.609614362E0,-1.651086470E0,1.744674665E0,2.891510783E0
6.772991708E0,1.670570562E0,-1.694841185E0,1.934479963E0,3.066839639E0
6.783033708E0,1.843056115E0,-1.776789912E0,1.934260107E0,3.208613469E0
6.793074708E0,1.997999728E0,-1.709999506E0,1.823783984E0,3.200357675E0
6.803115708E0,2.084079221E0,-1.634715436E0,1.619529047E0,3.104602243E0
6.813156708E0,1.995029635E0,-1.732179750E0,1.421839948E0,3.000369772E0
6.823197708E0,1.770116485E0,-1.913756261E0,1.306496018E0,2.915940198E0
6.833239708E0,1.545173514E0,-1.883546621E0,1.374327813E0,2.797156771E0
6.843280708E0,1.511227211E0,-1.875969214E0,1.315137033E0,2.744568016E0
6.853321708E0,1.613804623E0,-1.896330974E0,1.140233949E0,2.738716849E0
6.863362708E0,1.692579189E0,-1.866159925E0,1.188813202E0,2.785795041E0
6.873404708E0,1.803248855E0,-1.844387818E0,1.448899693E0,2.958510297E0
6.883445708E0,1.915087818E0,-1.870884476E0,1.684059504E0,3.162882623E0
6.893486708E0,1.785872100E0,-1.949893808E0,1.692724493E0,3.139544748E0
6.903527708E0,1.514049954E0,-1.938603419E0,1.496803007E0,2.879400931E0
6.913569708E0,1.353788737E0,-1.821850895E0,1.309179890E0,2.620274148E0
6.923610708E0,1.380496333E0,-1.706026908E0,1.213034123E0,2.507538578E0
6.933651708E0,1.428856607E0,-1.748971784E0,1.270246789E0,2.591150403E0
6.943692708E0,1.539172224E0,-1.790160155E0,1.157530013E0,2.629372596E0
6.953734708E0,1.651821465E0,-1.714710023E0,1.102161559E0,2.623643405E0
6.963775708E0,1.796577182E0,-1.682393632E0,1.095379958E0,2.694066658E0
6.973816708E0,1.897964101E0,-1.723593113E0,9.721744466E-1,2.741927078E0
6.983857708E0,2.053622390E0,-1.832216839E0,9.065452981E-1,2.897621066E0
6.993899708E0,1.930215150E0,-1.852189758E0,1.099098787E0,2.892119563E0
7.003940708E0,1.644785656E0,-1.886374919E0,1.475733735E0,2.905429443E0
7.013981708E0,1.530678705E0,-1.926865718E0,1.562702882E0,2.915103616E0
7.024022708E0,1.493157414E0,-1.938599911E0,1.467071085E0,2.853066113E0
7.034064708E0,1.588642446E0,-1.846218581E0,1.502491179E0,2.861780497E0
7.044105708E0,1.770482667E0,-1.831425126E0,1.446188924E0,2.929196010E0
7.054146708E0,1.900499161E0,-1.936859195E0,1.160233181E0,2.951179702E0
7.064187708E0,2.132190257E0,-1.889825361E0,-4.626901746E-1,2.886478371E0
7.074229708E0,2.363353350E0,-1.466450695E0,-7.858967739E-1,2.890250930E0
7.084270708E0,2.227173598E0,-1.630779090E0,1.415472330E0,3.102145160E0
7.094311708E0,2.452290962E0,-1.920631417E0,1.578852891E0,3.492181618E0
7.104352708E0,2.416950683E0,-1.908828228E0,1.652508513E0,3.495148093E0
7.114394708E0,2.358277236E0,-1.852172801E0,1.765369130E0,3.479733291E0
7.124435708E0,2.421717187E0,-1.792173352E0,1.388631272E0,3.317362848E0
7.134476708E0,2.123546026E0,-1.688761835E0,8.322564232E-1,2.837959657E0
