"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
1.264780417E0,1.728365845E1,3.100352783E0,2.428010925E1,2.996432449E1
1.274821417E0,2.288007065E1,5.809269562E0,2.757715302E1,3.630075225E1
1.284862417E0,2.543570618E1,5.113815765E0,2.525548096E1,3.620725865E1
1.294902417E0,1.970128098E1,-5.123844910E-1,1.816023560E1,2.679920086E1
1.304943417E0,8.825796661E0,-5.033432922E0,8.195756836E0,1.305375669E1
1.314984417E0,9.629475403E-1,-5.194048920E0,-2.933150482E0,6.042249904E0
1.325025417E0,-1.105750580E0,-2.317181396E-1,-1.361029724E1,1.365710689E1
1.335065417E0,1.634301453E0,5.489534454E0,-1.832010315E1,1.919458541E1
1.345106417E0,6.537355499E0,6.184389496E0,-1.793809753E1,2.006885730E1
1.355147417E0,1.215457443E1,3.864513702E0,-1.511556702E1,1.977747486E1
1.365188417E0,1.588002731E1,1.516197052E0,-1.057056839E1,1.913664122E1
1.375228417E0,1.481544113E1,-1.224902802E0,-5.244044952E0,1.576380951E1
1.385269417E0,1.156614807E1,-3.171903992E0,8.478369141E-1,1.202312703E1
1.395310417E0,8.259823608E0,-1.081351318E0,1.672726547E1,1.868677117E1
1.405351417E0,9.092991028E0,3.752546539E0,2.218057526E1,2.426400647E1
1.415391417E0,1.261217285E1,4.983586578E0,2.645343979E1,2.972688204E1
1.425432417E0,1.323637482E1,3.740421753E0,2.582504654E1,2.925962067E1
1.435473417E0,6.429579620E0,1.575324097E0,2.061378342E1,2.165061678E1
1.445514417E0,-5.137915649E0,1.892065430E-1,1.274255173E1,1.374069143E1
1.455554417E0,-1.454001389E1,1.418150940E0,2.983595581E0,1.491056667E1
1.465595417E0,-1.955428665E1,4.281396790E0,-7.175927582E0,2.126486354E1
1.475636417E0,-2.048714676E1,6.069578247E0,-1.217044144E1,2.459029498E1
1.485677417E0,-1.544248718E1,5.574857025E0,-1.027268784E1,1.936691913E1
1.495714292E0,-5.343138885E0,7.506739655E0,-5.398673401E0,1.067922974E1
1.505754292E0,3.628753967E0,1.169742508E1,-1.879042511E0,1.239065816E1
1.515795292E0,9.632169800E0,1.286155426E1,1.193318481E0,1.611279870E1
1.525836292E0,1.155282578E1,8.777896271E0,1.125539429E1,1.836309198E1
1.535877292E0,1.031490005E1,5.445975037E0,2.139441010E1,2.436753148E1
1.545917292E0,8.052654419E0,6.244264984E0,3.026107178E1,3.193068357E1
1.555958292E0,8.057594147E0,1.086021606E1,3.904241089E1,4.131802227E1
1.565999292E0,1.340971436E1,1.393587021E1,4.359444489E1,4.769176598E1
1.576040292E0,1.608540024E1,1.289134232E1,4.228601578E1,4.704289466E1
1.586080292E0,5.888754272E0,8.085136871E0,3.359419052E1,3.505162624E1
1.596121292E0,-8.581055603E0,2.385439453E0,1.983360580E1,2.174159046E1
1.606162292E0,-1.697529968E1,8.014334106E-1,5.859714661E0,1.797607718E1
1.616203292E0,-2.325294525E1,5.876479797E0,-6.415059814E0,2.482711159E1
1.626243292E0,-2.607682297E1,1.021715332E1,-1.383782410E1,3.123901877E1
1.636284292E0,-2.171668991E1,9.248816986E0,-1.401670212E1,2.745219799E1
1.646325292E0,-1.348979782E1,5.934708710E0,-1.054901321E1,1.812393700E1
1.656366292E0,-6.099965057E0,6.494095459E0,-6.376440125E0,1.095636063E1
1.666406292E0,1.238075409E0,8.486302643E0,-3.066523132E0,9.107893685E0
1.676447292E0,1.083372116E1,8.765771484E0,1.774559784E0,1.404839230E1
1.686488292E0,1.993734009E1,5.098547516E0,1.239572296E1,2.402387696E1
1.696529292E0,2.503019943E1,2.646496582E-1,2.210558121E1,3.339517396E1
1.706569292E0,2.609403717E1,-1.888173523E0,3.068678650E1,4.032546144E1
