"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
2.184085667E0,-2.651136932E0,5.886808319E0,2.390079803E0,6.884440477E0
2.194044667E0,-2.520009613E0,5.698350220E0,2.037562866E0,6.555402818E0
2.204003667E0,-2.002236328E0,5.521418152E0,1.980830841E0,6.198281983E0
2.213963667E0,-1.783241730E0,5.246589661E0,1.706152039E0,5.798069413E0
2.223922667E0,-1.779649200E0,5.101092224E0,1.105451202E0,5.514554879E0
2.233881667E0,-1.889969788E0,5.088817749E0,7.972421265E-1,5.486679040E0
2.243840667E0,-1.759441223E0,5.176984406E0,5.331912231E-1,5.493732232E0
2.253799667E0,-1.368903351E0,5.264701996E0,4.328997803E-1,5.456957551E0
2.263758667E0,-1.071471863E0,5.416186981E0,5.215155029E-1,5.545729148E0
2.273718667E0,-9.369017029E-1,5.587281189E0,4.282594299E-1,5.681452457E0
2.283677667E0,-1.056053925E0,5.927972717E0,2.228865051E-1,6.025428518E0
2.293636667E0,-9.834548950E-1,6.607409821E0,2.436932373E-1,6.684641685E0
2.303595667E0,-6.159690857E-1,6.991211700E0,6.545887756E-1,7.048754884E0
2.313554667E0,-3.134481812E-1,7.104825439E0,1.428030396E0,7.253693204E0
2.323513667E0,-3.727249146E-1,7.246880035E0,1.628014526E0,7.436842435E0
2.333473667E0,-5.962101746E-1,7.449708252E0,1.369651794E0,7.597997476E0
2.343432667E0,-6.831793213E-1,7.572453003E0,1.325343933E0,7.717856892E0
2.353391667E0,-5.411247253E-1,7.699239349E0,1.235830078E0,7.816545177E0
2.363350667E0,-3.321592712E-1,7.931855621E0,1.192869415E0,8.027926309E0
2.373309667E0,-2.974314880E-1,8.186925201E0,1.325942688E0,8.298935700E0
2.383268667E0,-5.002597046E-1,8.400531006E0,1.248553619E0,8.507530023E0
2.393227667E0,-5.569917297E-1,8.713829498E0,1.103355560E0,8.801048676E0
2.403187667E0,-4.092489624E-1,9.028325500E0,1.053808594E0,9.098827320E0
2.413146667E0,-1.122665405E-2,9.448052673E0,1.157692566E0,9.518722469E0
2.423105667E0,4.201762390E-1,9.838740234E0,1.393901367E0,9.945869419E0
2.433064667E0,6.783892822E-1,1.005728577E1,1.639839935E0,1.021265313E1
2.443023667E0,7.021897888E-1,1.010084518E1,1.847458191E0,1.029238776E1
2.452982667E0,6.185137939E-1,1.000399658E1,1.873204651E0,1.019663683E1
2.462942667E0,6.234535217E-1,9.838590546E0,1.955084381E0,1.005031906E1
2.472901667E0,5.685177612E-1,9.561965790E0,2.290686493E0,9.848941406E0
2.482860667E0,3.701802063E-1,9.103768616E0,2.643802185E0,9.487113702E0
2.492819667E0,3.218307495E-2,8.427774353E0,2.568209381E0,8.810454910E0
2.502778667E0,-2.899470520E-1,7.755222931E0,2.326013031E0,8.101721337E0
2.512737667E0,-7.568261719E-1,7.005132751E0,2.059866486E0,7.340825612E0
2.522697667E0,-1.296753387E0,6.220913544E0,1.800605621E0,6.604810010E0
2.532656667E0,-1.798659668E0,5.410798187E0,1.445693665E0,5.882341693E0
2.542615667E0,-2.312690735E0,4.438120880E0,1.226699066E0,5.152693080E0
2.552574667E0,-2.813998260E0,3.403622131E0,9.333091736E-1,4.513789521E0
2.562533667E0,-3.400927734E0,2.273322601E0,7.126679993E-1,4.152372910E0
2.572492667E0,-3.920646973E0,1.247505798E0,3.185375977E-1,4.126646290E0
2.582451667E0,-4.206702118E0,3.824546814E-1,-5.298980713E-2,4.224384241E0
2.592411667E0,-4.211492157E0,-2.650987244E-1,-1.158590698E-1,4.221417635E0
2.602370667E0,-4.185446320E0,-6.117778015E-1,3.068618774E-2,4.230032460E0
2.612329667E0,-3.941004639E0,-8.352630615E-1,2.534230042E-1,4.036509032E0
2.622288667E0,-3.834725647E0,-1.099912720E0,1.138682098E0,4.148677584E0
2.632247667E0,-3.846700745E0,-1.018631744E0,2.250569916E0,4.571627959E0
2.642206667E0,-3.909420319E0,-8.253836060E-1,2.667153625E0,4.804012259E0
2.652166667E0,-3.649111633E0,-8.285270691E-1,3.234623566E0,4.946237199E0
2.662125667E0,-3.468137970E0,-7.113208008E-1,4.101770325E0,5.418346432E0
2.672084667E0,-3.066223755E0,4.028123474E-1,4.993615723E0,5.873685716E0
2.682043667E0,-2.493514709E0,2.333647156E0,5.835914154E0,6.761761506E0
2.692002667E0,-1.676064606E0,4.565955048E0,7.810607758E0,9.201235330E0
2.701961667E0,-1.361119537E0,7.555687866E0,1.018272491E1,1.275260570E1
2.711921667E0,-7.306306458E-1,1.172332123E1,1.260169464E1,1.722709464E1
2.721880667E0,7.899073792E-1,1.610875168E1,1.406774597E1,2.140133900E1
2.731839667E0,2.457439728E0,2.029270111E1,1.547511932E1,2.563809756E1
2.741798667E0,2.924468536E0,2.393672333E1,1.642549301E1,2.917732100E1
2.751757667E0,3.103346558E0,2.692046860E1,1.751313126E1,3.226533985E1
2.761716667E0,3.152893524E0,2.911176178E1,1.877725250E1,3.478535070E1
2.771675667E0,3.100203094E0,3.086506577E1,1.988584717E1,3.684712284E1
2.781635667E0,3.274141388E0,3.181454132E1,2.042592407E1,3.794869452E1
2.791594667E0,3.473975830E0,3.160467773E1,2.027114594E1,3.770734040E1
2.801553667E0,3.202141113E0,3.011407745E1,1.944770828E1,3.599061997E1
2.811512667E0,2.720592499E0,2.781036804E1,1.814107544E1,3.331541403E1
2.821471667E0,2.241887970E0,2.512270706E1,1.679657135E1,3.030348628E1
2.831430667E0,1.699865112E0,2.249447250E1,1.579290848E1,2.753737084E1
2.841390667E0,1.306932220E0,2.022863434E1,1.475047623E1,2.506954862E1
2.851349667E0,6.746470642E-1,1.821397385E1,1.358200607E1,2.273048352E1
2.861308667E0,6.810836792E-2,1.649973862E1,1.261112503E1,2.076743816E1
2.871267667E0,-2.386038208E-1,1.507320511E1,1.193498108E1,1.922764201E1
2.881226667E0,-4.472698975E-1,1.373184448E1,1.157602753E1,1.796574564E1
2.891185667E0,-6.643185425E-1,1.227627136E1,1.130913254E1,1.670462919E1
2.901145667E0,-8.494834900E-1,1.086306015E1,1.069046906E1,1.526479042E1
2.911104667E0,-1.200503540E0,9.628277893E0,9.430838470E0,1.353091491E1
2.921063667E0,-1.412462769E0,8.480315094E0,8.543034668E0,1.211999326E1
2.931022667E0,-1.349443817E0,7.290589142E0,8.042176208E0,1.093847735E1
2.940981667E0,-1.063238983E0,6.095175018E0,7.336693268E0,9.597327948E0
2.950940667E0,-9.104067993E-1,4.815186768E0,6.703959045E0,8.304091222E0
2.960900667E0,-1.040785675E0,3.412603455E0,6.003565521E0,6.983687860E0
2.970859667E0,-1.286873932E0,2.081122284E0,5.056035919E0,5.616993297E0
2.980818667E0,-1.464255066E0,8.503816223E-1,4.119732971E0,4.454143190E0
2.990777667E0,-1.642234955E0,-1.710942078E-1,3.108735352E0,3.520006301E0
3.000736667E0,-1.811233521E0,-9.172924805E-1,2.244881744E0,3.026794741E0
3.010695667E0,-1.887425079E0,-1.410965881E0,1.666783905E0,2.886410701E0
3.020654667E0,-1.850601654E0,-1.818717957E0,1.147813110E0,2.837240988E0
3.030614667E0,-1.586101685E0,-2.148631897E0,6.646179199E-1,2.752100028E0
3.040573667E0,-1.121018829E0,-2.416574707E0,2.531236267E-1,2.675927522E0
3.050532667E0,-8.306227112E-1,-2.550845490E0,-1.856140137E-2,2.682739519E0
3.060491667E0,-8.095166016E-1,-2.612217865E0,-1.751358032E-1,2.740378049E0
3.070450667E0,-9.460327148E-1,-2.751128998E0,-3.372486877E-1,2.928724183E0
3.080409667E0,-1.082548828E0,-2.788551178E0,-5.733078003E-1,3.045753022E0
3.090369667E0,-1.195863190E0,-2.775827637E0,-8.107141113E-1,3.129307465E0
3.100328667E0,-1.452579346E0,-2.779719543E0,-8.839118958E-1,3.258546875E0
3.110287667E0,-1.738634491E0,-2.710114288E0,-9.463320923E-1,3.356056283E0
3.120246667E0,-1.830243988E0,-2.708318024E0,-1.252595215E0,3.500539151E0
3.130205667E0,-1.760189667E0,-2.750081177E0,-1.622476044E0,3.646044796E0
3.140164667E0,-1.511107635E0,-2.771636353E0,-2.011666718E0,3.743289641E0
3.150124667E0,-1.268312531E0,-2.772534485E0,-2.205962677E0,3.763221423E0
3.160083667E0,-1.050515442E0,-2.703527985E0,-1.972448273E0,3.507591545E0
3.170042667E0,-1.167422333E0,-2.725681915E0,-1.723066864E0,3.429457133E0
3.180001667E0,-1.534010010E0,-2.527194672E0,-1.647474060E0,3.384386266E0
3.189960667E0,-2.132465515E0,-2.063459015E0,-1.151255951E0,3.182870174E0
3.199919667E0,-2.482886810E0,-1.787882080E0,-7.185058594E-1,3.142849012E0
3.209879667E0,-2.752775574E0,-1.621727600E0,-6.457571411E-1,3.259566851E0
3.219838667E0,-3.141666870E0,-1.507215729E0,-2.847079468E-1,3.496116215E0
3.229797667E0,-3.516337738E0,-1.329535217E0,-1.228944397E-1,3.761302703E0
3.239756708E0,-4.020639038E0,-8.421487427E-1,4.719685364E-1,4.134913189E0
